"id","node","node_status","serial_number","dev_eui","latitude","longitude"
612,"E17A859_1","ONLINE","2008DFA006951","3f1c9c796d76b038","35.071188","-106.708104"
499,"F16D145","ONLINE","2008DFA006968","a672acb9391de1aa","35.081677","-106.652271"
58,"E17C586","ONLINE","2008DFA004015","dcb0404a03c2af0e","35.067032","-106.701152"
362,"F16C762","ONLINE","2008DFA006649","3ddabcf4664c7427","35.081988","-106.654536"
443,"DECA0707","ONLINE","2008DFA006701","6de6d0af9f3c6f73","35.097868","-106.67032"
224,"F16D130","ONLINE","2008DFA006715","3f37d448673fa025","35.08122","-106.64956"
365,"F16D092","ONLINE","2008DFA006569","dd0800285ee84ebc","35.082351","-106.649474"
336,"DECA0706","ONLINE","2008DFA006764","3e676c21dd9bf98f","35.0965","-106.670464"
25,"E17A992","ONLINE","2008DFA007079","3e12b84c4b63af30","35.0707","-106.709688"
95,"F16D357","ONLINE","2008DFA003506","6886304bbcce0bdd","35.089807","-106.650681"
103,"F17B369","ONLINE","2008DFA006626","a676640f91abb3d1","35.080957","-106.64975"
159,"DECA0709","ONLINE","2008DFA006716","6de4885ec95262b4","35.097148","-106.669488"
98,"F17B370","ONLINE","2008DFA006579","3e1494aba329bc18","35.08082","-106.649816"
181,"DECA0712","ONLINE","2008DFA006704","6de6d861e536e010","35.098148","-106.669832"
96,"F16C914","ONLINE","2008DFA003523","63e0c848646d3c93","35.086368","-106.653704"
158,"3eab883caac887cc","ONLINE","2008DFA006669","3eab883caac887cc","35.076172","-106.532192"
328,"F16D360","ONLINE","2008DFA003516","688d78424e940971","35.090051","-106.652941"
675,"F16D251","ONLINE","2008DFA001428","687e5c330fa90973","35.088312","-106.651832"
197,"F16A1267","ONLINE","2008DFA006727","a63a7881edad3908","35.09848","-106.670091"
320,"F17B987","ONLINE","2008DFA006795","a674e4dc651f3119","35.0802","-106.648304"
214,"DECA0710","ONLINE","2008DFA006763","3f4e28a852119ff9","35.09708","-106.669872"
63,"F16D306","ONLINE","2008DFA003553","687c105e23a83231","35.08917","-106.653093"
360,"F16D131","ONLINE","2008DFA006655","6873a4eb4bfcad66","35.081392","-106.649952"
345,"F16D480","ONLINE","2008DFA006671","a67b4c7e87258fe4","35.0835","-106.648168"
136,"E17A1149","ONLINE","2008DFA003740","63d98c3c3a52df9d","35.070048","-106.711648"
19,"687f0c2e84786719","ONLINE","2008DFA003432","687f0c2e84786719","35.0851","-106.6548"
185,"F16A301","ONLINE","2008DFA006567","dd2b5c7e14f53e77","35.096375","-106.669512"
75,"F16C915","ONLINE","2008DFA003541","63de682ac13f0568","35.086038","-106.653685"
515,"F17A740","ONLINE","2008DFA006952","3e9f60427444aabf","35.080856","-106.653685"
486,"F16A1265","ONLINE","2008DFA006681","3e75b09942a871d5","35.098421","-106.670823"
668,"F16D300","ONLINE","2008DFA001414","63da7cf215b1165c","35.089277","-106.651258"
16,"63dfbc56743fb2d9","ONLINE","2008DFA003441","63dfbc56743fb2d9","35.07384","-106.53252"
457,"DECA0699","ONLINE","2008DFA006583","dd359410368fd6f7","35.095605","-106.668994"
442,"F16A1268","ONLINE","2008DFA006688","dbdef8a6ff0d4088","35.097509","-106.671311"
597,"F16C954","ONLINE","2008DFA006966","a677680f8c8b5a27","35.083925","-106.655248"
364,"F16C910","ONLINE","2008DFA003544","7b87e0afa75534d2","35.08738","-106.653504"
672,"F16D1262","ONLINE","2008DFA001420","63dedce4105b079d","35.088499","-106.652169"
102,"F16D370","ONLINE","2008DFA003478","687d78b3726477ae","35.090973","-106.652905"
373,"F16D361","ONLINE","2008DFA003537","687b04e12ae86950","35.09028","-106.652976"
481,"DECA0722","ONLINE","2008DFA006672","a63ae07ed9cf664f","35.095412","-106.669411"
228,"F16C956-5G","ONLINE","2008DFA006595","a6768ca156d28758","35.083888","-106.6544"
544,"E17A1120","ONLINE","2010DFA005995","6ad24c23dc9a85c1","35.073712","-106.69376"
494,"F16C776","ONLINE","2008DFA006971","a6731ca528851128","35.08194","-106.65476"
27,"63dd8cd8f75df592","ONLINE","2008DFA003418","63dd8cd8f75df592","35.078912","-106.53244"
568,"E17A1108","ONLINE","2010DFA006049","6ad074a8e9b75cf4","35.073508","-106.694776"
569,"E17A1027","ONLINE","2010DFA006047","6ad1c0331a8d99d1","35.073588","-106.701216"
614,"E17A1025","ONLINE","2010DFA006050","6ad06415f8d71c8c","35.073292","-106.70244"
609,"E17A995","ONLINE","2010DFA006054","6ad054c74c5b99d7","35.07248","-106.701216"
600,"F16D147","ONLINE","2008DFA006963","dc2280f50a71952c","35.08182","-106.653288"
307,"F17B1335","ONLINE","2008DFA006809","daeff00a6399c3b9","35.080569","-106.652579"
368,"F16D146","ONLINE","2008DFA006662","a63b781956eb2456","35.081568","-106.652883"
667,"F16D1586","ONLINE","2008DFA001412","7b7500219f3b4523","35.088188","-106.65152"
572,"E17A1121","ONLINE","2010DFA006045","6a67d8e0dede2f36","35.074232","-106.693688"
45,"63e03038655a2446","ONLINE","2008DFA003463","63e03038655a2446","35.07878","-106.532192"
7,"63e02472268bb9ef","ONLINE","2008DFA003461","63e02472268bb9ef","35.077788","-106.532472"
444,"F16A1271","ONLINE","2008DFA006697","a63b40391cdbe55b","35.096347","-106.671403"
265,"DECA3603","POWER LOSS","2008DFA004032","6deeb088a1697b15","35.084348","-106.649493"
316,"DECA3611","POWER LOSS","2008DFA004016","687f30df0116f421","35.084086","-106.648763"
426,"E17A948","POWER LOSS","2008DFA003699","c8a8e4c86309d9fa","35.0772","-106.697288"
447,"DECA0701","POWER LOSS","2008DFA006700","3e75acf18a88d304","35.095952","-106.6674"
477,"DECA0698","POWER LOSS","2008DFA006718","a78e48fa98b245b7","35.095742","-106.668147"
183,"DECA0696","POWER LOSS","2008DFA006612","6873a024ebdcd4be","35.095792","-106.667544"
184,"DECA0697","POWER LOSS","2008DFA006703","3dd320d0d43e8f43","35.09584","-106.66784"
452,"DECA0700","POWER LOSS","2008DFA006665","5b16d428e0ff014f","35.096408","-106.667352"
198,"DECA3590","POWER LOSS","2008DFA003905","63dd3ceba9b4654f","35.084503","-106.650893"
149,"E16C976","POWER LOSS","2008DFA003704","6def3c88017577ca","35.082372","-106.69772"
408,"E16C975","POWER LOSS","2008DFA003711","c7944422fb8fa036","35.08206","-106.697608"
460,"DECA3588","POWER LOSS","2008DFA003903","6537fcf5de22e8bf","35.084371","-106.651096"
74,"F16D1249","POWER LOSS","2008DFA003852","7b8c88a36dd5554f","35.085152","-106.647656"
528,"3eb024f726ce7dbe","POWER LOSS","2008DFA006943","3eb024f726ce7dbe","35.094988","-106.670576"
192,"DECA0721","POWER LOSS","2008DFA003923","6def8444185a6c82","35.095068","-106.669632"
253,"DECA0247","POWER LOSS","2008DFA003953","a639445463df0e55","35.094592","-106.670002"
303,"DECA0725","POWER LOSS","2008DFA004005","a77dbc4fc6484873","35.095188","-106.670648"
311,"DECA0716","POWER LOSS","2008DFA004009","db8a18acfe18f772","35.0949","-106.669568"
227,"DECA0726","POWER LOSS","2008DFA004004","7b8a5c59395ebea2","35.095372","-106.670048"
266,"a675f0b145e81931","POWER LOSS","2008DFA006922","a675f0b145e81931","35.09478","-106.670416"
308,"DECA0717","POWER LOSS","2008DFA004007","a77d4cd5c61df6c3","35.094705","-106.669619"
588,"3e43a4243623b810","POWER LOSS","2008DFA006278","3e43a4243623b810","35.084547","-106.651085"
164,"DECA0543","POWER LOSS","2008DFA006708","3e0ca4f2e4d43bc2","35.09706","-106.671352"
169,"DECA0524","POWER LOSS","2008DFA006694","db56cc258d6e78ea","35.097788","-106.671048"
175,"DECA0516","POWER LOSS","2008DFA006691","dcce34d15bb3a490","35.096326","-106.671202"
176,"DECA0544","POWER LOSS","2008DFA006706","dcb71813aec851ea","35.096737","-106.671357"
208,"DECA0518","POWER LOSS","2008DFA006743","a67a9461ab886bd2","35.09662","-106.671216"
333,"DECA0514","POWER LOSS","2008DFA006730","dc33002238316fff","35.095808","-106.671216"
449,"DECA0545","POWER LOSS","2008DFA006693","3f342863d79a42a7","35.096581","-106.671392"
466,"DECA0542","POWER LOSS","2008DFA006280","686ef464bc3205b5","35.097226","-106.671366"
490,"DECA0521","POWER LOSS","2008DFA006695","686ee82a4ee8c456","35.09732","-106.6712"
168,"DECA0526","POWER LOSS","2008DFA006685","a6489027056bf385","35.098048","-106.670768"
173,"DECA0522","POWER LOSS","2008DFA006699","6491ec7fd271fa52","35.097468","-106.67111"
246,"DECA0513","POWER LOSS","2008DFA006794","a7921c8eed55b0b9","35.095401","-106.671233"
274,"DECA0523","POWER LOSS","2008DFA006744","db89acfd6cd33335","35.09762","-106.67116"
338,"DECA0515","POWER LOSS","2008DFA006717","a78ca8a72226337e","35.096043","-106.671237"
341,"DECA0517","POWER LOSS","2008DFA006709","db53bc59d6ca5740","35.096478","-106.671212"
455,"DECA0525","POWER LOSS","2008DFA006658","a63238a4b3fdb29d","35.09796","-106.670912"
482,"DECA0635","POWER LOSS","2008DFA006710","a792a49375ad52a2","35.098487","-106.670912"
216,"DECA0250","POWER LOSS","2008DFA006731","3f148852a7329106","35.0951","-106.671"
51,"63df14eb0417ee5a","POWER LOSS","2008DFA003467","63df14eb0417ee5a","35.085172","-106.655648"
119,"DECA3600","POWER LOSS","2008DFA003877","653050fb8a3a195b","35.084233","-106.649882"
120,"DECA3595","POWER LOSS","2008DFA003874","687fbc49a72faf13","35.08445","-106.650259"
129,"DECA3601","POWER LOSS","2008DFA003855","687f6c02102f357f","35.084203","-106.649685"
134,"DECA3596","POWER LOSS","2008DFA003825","6880301c4ecdcc43","35.084264","-106.650325"
155,"DECA3584","POWER LOSS","2008DFA003887","5b1f343f8957e7e7","35.084609","-106.651465"
160,"DECA3391","POWER LOSS","2008DFA003881","7b4e1c79ce2ffeea","35.085008","-106.654632"
174,"DECA3572","POWER LOSS","2008DFA003799","6537f8a74e9fd72f","35.084446","-106.651693"
179,"DECA3555","POWER LOSS","2008DFA003932","687d04943e359f65","35.08482","-106.653392"
186,"DECA3562","POWER LOSS","2008DFA003901","63e13cbb36d42db2","35.084606","-106.65271"
188,"DECA3589","POWER LOSS","2008DFA003896","c6cee4f4895bb3ec","35.084355","-106.650915"
199,"DECA3593","POWER LOSS","2008DFA003907","688040d3eab1139c","35.084301","-106.650557"
242,"DECA3558","POWER LOSS","2008DFA003913","63dd108f1d7a9f50","35.084802","-106.653017"
248,"DECA3568","POWER LOSS","2008DFA003933","63dc68759991d0cb","35.084511","-106.65208"
256,"DECA3571","POWER LOSS","2008DFA003929","63e0d0d56e4b6cdf","35.084624","-106.651663"
259,"DECA3395","POWER LOSS","2008DFA003926","63d9bca35dc67ca5","35.084935","-106.654236"
261,"DECA3378","POWER LOSS","2008DFA006625","3e6dc827b8d266c7","35.085214","-106.656141"
273,"DECA3559","POWER LOSS","2008DFA003916","63db0c565c88bbe5","35.084786","-106.652863"
293,"DECA3566","POWER LOSS","2008DFA003939","687fc89ca8452e98","35.084531","-106.652282"
295,"DECA3564","POWER LOSS","2008DFA003937","687f24937d15e85c","35.084564","-106.652499"
306,"DECA3612","POWER LOSS","2008DFA004023","a64220ebf8f1b161","35.084221","-106.648548"
309,"DECA3570","POWER LOSS","2008DFA004020","7b87c86c68d9d363","35.084637","-106.651847"
418,"DECA3605","POWER LOSS","2008DFA003850","63da500e4f57e988","35.08416","-106.649381"
422,"DECA3384","POWER LOSS","2008DFA003851","63d9d0ac72c4117e","35.085117","-106.655501"
424,"DECA3604","POWER LOSS","2008DFA003849","63dfa4960509883a","35.08418","-106.649541"
458,"DECA3569","POWER LOSS","2008DFA003893","83bad4e960bb9c4d","35.084487","-106.651944"
463,"DECA3606","POWER LOSS","2008DFA003906","6538382aca343e67","35.084336","-106.649354"
471,"DECA3567","POWER LOSS","2008DFA003886","687e283cfaa0c632","35.084659","-106.652088"
478,"DECA3565","POWER LOSS","2008DFA003870","687dbccc219f29a3","35.084713","-106.652293"
616,"DECA3607","POWER LOSS","2008DFA006947","dce2e430019450bc","35.084293","-106.64909"
12,"63ded0363d56171c","POWER LOSS","2008DFA003457","63ded0363d56171c","35.08496","-106.654216"
46,"63de4ce22ba74fd3","POWER LOSS","2008DFA003469","63de4ce22ba74fd3","35.08512","-106.655344"
141,"DECA3550","POWER LOSS","2008DFA003795","687ecc3daee441e0","35.084916","-106.653862"
162,"DECA3561","POWER LOSS","2008DFA003875","687ae45ad4df4159","35.084767","-106.652671"
165,"DECA3583","POWER LOSS","2008DFA003867","7b4da8f5b9e9693a","35.08442","-106.651496"
167,"DECA3592","POWER LOSS","2008DFA003865","4b2f84e59aeb0fbf","35.08432","-106.650731"
170,"DECA3563","POWER LOSS","2008DFA003856","63da647d8b34f58a","35.084726","-106.652512"
177,"DECA3591","POWER LOSS","2008DFA003934","7b87cc5dd4121a5e","35.084481","-106.650696"
187,"DECA3387","POWER LOSS","2008DFA003927","dc83d4148187c649","35.085075","-106.655049"
189,"DECA3393","POWER LOSS","2008DFA003925","7b887c40bde3859b","35.085028","-106.654512"
243,"a67600ff30e1bbcf","POWER LOSS","2008DFA006923","a67600ff30e1bbcf","35.084399","-106.651315"
277,"DECA3551","POWER LOSS","2008DFA004024","a647683a385dff6c","35.084877","-106.653674"
296,"DECA3379","POWER LOSS","2008DFA006603","a67728b005ee5d0a","35.085173","-106.656011"
300,"DECA3608","POWER LOSS","2008DFA004003","a62d68edb0583e15","35.084123","-106.649074"
304,"DECA3585","POWER LOSS","2008DFA004025","a647705ea4faf8f3","35.08457","-106.651203"
318,"DECA3599","POWER LOSS","2008DFA003990","64289053d01e7e72","35.0844","-106.649854"
330,"DECA3609","POWER LOSS","2008DFA003952","7b8850b11e086163","35.084103","-106.648925"
427,"DECA3380","POWER LOSS","2008DFA003880","687fe8e0904183d2","35.085173","-106.655912"
435,"DECA3598","POWER LOSS","2008DFA003876","7b8a6444f7f0eee5","35.08442","-106.650064"
445,"a6724081a5af8b86","POWER LOSS","2008DFA006938","a6724081a5af8b86","35.084875","-106.653488"
467,"DECA3594","POWER LOSS","2008DFA003909","687d98606574583c","35.084471","-106.650517"
485,"a6773c7e75cb1024","POWER LOSS","2008DFA006931","a6773c7e75cb1024","35.084372","-106.649664"
714,"68ad9831b27e06a9","POWER LOSS","2007DFA003051","68ad9831b27e06a9","35.094972","-106.646104"
719,"6dff8ceff1bd93b6","POWER LOSS","2007DFA003059","6dff8ceff1bd93b6","35.0959","-106.645896"
716,"6dfb2ccd110bbac6","POWER LOSS","2007DFA002856","6dfb2ccd110bbac6","35.095392","-106.645976"
722,"654b34142c758d8e","POWER LOSS","2007DFA003060","654b34142c758d8e","35.09632","-106.645688"
692,"63ea3c0b29ba16a3","POWER LOSS","2007DFA003022","63ea3c0b29ba16a3","35.096932","-106.647696"
697,"646c4c1f2f59bcc7","POWER LOSS","2007DFA002989","646c4c1f2f59bcc7","35.09658","-106.645912"
699,"7b949842a39f7e79","POWER LOSS","2007DFA002999","7b949842a39f7e79","35.09698","-106.648368"
689,"654ba0f3ee68df69","POWER LOSS","2007DFA003034","654ba0f3ee68df69","35.09702","-106.648944"
691,"654980b7c785f8a5","POWER LOSS","2007DFA003024","654980b7c785f8a5","35.104208","-106.644232"
695,"6ded707c4c2ca60e","POWER LOSS","2007DFA003011","6ded707c4c2ca60e","35.09676","-106.646552"
702,"7b950c900443f5a1","POWER LOSS","2007DFA003021","7b950c900443f5a1","35.096772","-106.647112"
705,"a656f854113f463e","POWER LOSS","2007DFA003031","a656f854113f463e","35.103712","-106.644304"
706,"68732c7c56dfe9c7","POWER LOSS","2007DFA003032","68732c7c56dfe9c7","35.103532","-106.644736"
720,"63e23cdf6b617b4c","POWER LOSS","2008DFA004632","63e23cdf6b617b4c","35.10302","-106.644448"
763,"a73d046aadee80d7","POWER LOSS",,"a73d046aadee80d7","35.105208","-106.644984"
202,"E17C575","POWER LOSS","2008DFA006785","a790d46fb2af92c2","35.069452","-106.70048"
206,"E17A939","POWER LOSS","2008DFA006788","db66849337dd752b","35.070672","-106.70004"
264,"E17C574","POWER LOSS","2008DFA006918","a67958d01c301edd","35.0699","-106.700344"
270,"E17C583","POWER LOSS","2008DFA004028","dd0e90528ebc986d","35.06864","-106.700576"
298,"E17C582","POWER LOSS","2008DFA006594","6de1140e75d43584","35.068988","-106.700448"
454,"E17C577","POWER LOSS","2008DFA006942","a645e403bd3408f9","35.0686","-106.700816"
211,"E17C581","POWER LOSS","2008DFA006735","3edfdc2a60c0e8b0","35.069328","-106.700288"
262,"E17C584","POWER LOSS","2008DFA004036","a63718d31e85f2e0","35.06826","-106.700792"
272,"E17C580","POWER LOSS","2008DFA004026","a6373c8bb8cf4d5b","35.069708","-106.700184"
325,"E17A937","POWER LOSS","2008DFA006790","a79170c60a711028","35.07136","-106.69976"
329,"E17A938","POWER LOSS","2008DFA006786","dd31c48d3e078ed9","35.071048","-106.69988"
480,"E17C578","POWER LOSS","2008DFA006924","3ef95c320bae3919","35.068148","-106.701072"
488,"E17C576","POWER LOSS","2008DFA006935","db786c22177ab452","35.069032","-106.700664"
111,"E17A949","POWER LOSS","2008DFA003698","63e144b1f90d2b86","35.07766","-106.697128"
114,"E17A947","POWER LOSS","2008DFA003695","6893148d2fd10f07","35.076772","-106.697488"
121,"E17A946","POWER LOSS","2008DFA003401","dc6da08fc7fdc9ab","35.07634","-106.697632"
147,"E17A963","POWER LOSS","2008DFA003717","6884e484d2443c57","35.078412","-106.696728"
218,"E17A973","POWER LOSS","2008DFA006582","3f5228c1a5dffd98","35.07912","-106.696984"
223,"E17A952","POWER LOSS","2008DFA006601","6de42cefb8b6f5e1","35.075032","-106.698376"
225,"E17A970","POWER LOSS","2008DFA006605","dc84c49906658c41","35.078288","-106.69712"
233,"E17A958","POWER LOSS","2008DFA006614","7b9800e885fc58de","35.07666","-106.697744"
234,"E17A959","POWER LOSS","2008DFA006618","db0a88f97f7a0af4","35.077068","-106.697576"
239,"E17A957","POWER LOSS","2008DFA006627","7b54243c44006a49","35.07656","-106.697992"
395,"F16D222","POWER LOSS","2008DFA003821","688054f56505fd68","35.08542","-106.648903"
401,"E17A934","POWER LOSS","2008DFA003705","7b8cac7a9333053c","35.07312","-106.698864"
407,"F16D219","POWER LOSS","2008DFA003789","636b0c6d9a10f11b","35.085185","-106.648923"
416,"E16C969","POWER LOSS","2008DFA003716","63dd1cd4e3df3526","35.0813","-106.697376"
421,"E17A932","POWER LOSS","2008DFA003701","a67828188e994739","35.073989","-106.698544"
431,"E17A944","POWER LOSS","2008DFA003694","63e15870221df868","35.07556","-106.697904"
436,"E17A933","POWER LOSS","2008DFA003644","63e0ec0e57dfdf3b","35.0735","-106.698768"
440,"E17A935","POWER LOSS","2008DFA003753","63da48823b12aecd","35.072768","-106.699024"
448,"E17A972_1","POWER LOSS","2008DFA006939","a67278414e2ac9a4","35.07868","-106.697024"
474,"E17A969","POWER LOSS","2008DFA003723","6885045c0e7dca16","35.08094","-106.697256"
483,"E17A965_1","POWER LOSS","2008DFA006926","a64330512a442821","35.079288","-106.69676"
751,"7eb8c0e65cdef900","POWER LOSS","2102DFA007432","7eb8c0e65cdef900","35.069568","-106.711928"
116,"E17A941","POWER LOSS","2008DFA003685","6892c8b95cf7b205","35.074328","-106.698352"
122,"F16D1247","POWER LOSS","2008DFA003871","687d1447e9083da9","35.085012","-106.647552"
135,"E17A967","POWER LOSS","2008DFA003707","a78ba8aedb65a657","35.08012","-106.696992"
145,"E17A962","POWER LOSS","2008DFA003714","c88f104574e009b8","35.078108","-106.697032"
150,"E17A966","POWER LOSS","2008DFA003726","a674c43602f253d9","35.07968","-106.696832"
152,"E17A936","POWER LOSS","2008DFA003700","7b884c501bc09e2d","35.072332","-106.699216"
153,"E17A968","POWER LOSS","2008DFA003724","dd09d0b2fec45cc7","35.0805","-106.697088"
215,"E17A956","POWER LOSS","2008DFA006565","dc1a248528cf4062","35.076272","-106.69804"
220,"E17A955","POWER LOSS","2008DFA006591","a62f8880b383fbf5","35.076192","-106.69796"
252,"E17A954","POWER LOSS","2008DFA006611","dbdbc4468401e3a1","35.075772","-106.698064"
254,"E17A961","POWER LOSS","2008DFA006615","6de33cb308e3ba14","35.07784","-106.697272"
257,"E17A953","POWER LOSS","2008DFA006623","6de6ccfe439f2f57","35.075328","-106.69832"
283,"E17A950","POWER LOSS","2008DFA006564","db3030f57e6a6c80","35.074212","-106.698664"
286,"E17A951","POWER LOSS","2008DFA006577","dd3568875c9f211f","35.074568","-106.698544"
288,"E17A974","POWER LOSS","2008DFA006588","7b91388224080877","35.079552","-106.697032"
339,"E16C970_1","POWER LOSS","2008DFA006762","dc86242b040f5244","35.081728","-106.697512"
396,"E17A942","POWER LOSS","2008DFA003748","63d9389f1579f52c","35.074712","-106.698288"
414,"E17A943","POWER LOSS","2008DFA003730","a61f5c1822948939","35.07516","-106.69808"
425,"F16D226","POWER LOSS","2008DFA003883","a6392cce61b487e4","35.086339","-106.648746"
428,"E17A976","POWER LOSS","2008DFA003696","68928c61f3a5673b","35.080108","-106.697168"
745,"7ba2d8034cf8d03e","POWER LOSS","2102DFA007556","7ba2d8034cf8d03e","35.077448","-106.697456"
754,"b4e0ac6b3d65dad0","POWER LOSS","2102DFA007627","b4e0ac6b3d65dad0","35.07882","-106.6968"
4,"63dd80652af9b5fe","POWER LOSS","2008DFA003413","63dd80652af9b5fe","35.0713","-106.5326"
18,"a77d443d51b3d236","POWER LOSS","2008DFA003435","a77d443d51b3d236","35.0705","-106.53256"
21,"63deb0454a80c3b0","POWER LOSS","2008DFA003430","63deb0454a80c3b0","35.070912","-106.532664"
53,"63e070c37deec2a5","POWER LOSS","2008DFA003466","63e070c37deec2a5","35.06998","-106.53268"
54,"63e060a4d65784e3","POWER LOSS","2008DFA003464","63e060a4d65784e3","35.070788","-106.532696"
6,"63e048ec858e44fa","POWER LOSS","2008DFA003407","63e048ec858e44fa","35.07168","-106.532608"
654,"F16D298","ONLINE","2008DFA001338","dc12d01f53d16950","35.089192","-106.650528"
72,"F16D362","POWER LOSS","2008DFA003543","63a75c2308cfc04a","35.090561","-106.653017"
97,"F16D203","POWER LOSS","2008DFA003502","687e504df6af4f91","35.085707","-106.65221"
190,"F16A1270","POWER LOSS","2008DFA006521","dc9b60fc23c3b387","35.09694","-106.671368"
391,"F16D481","POWER LOSS","2008DFA006675","dc01206f77edcaff","35.083977","-106.648144"
117,"DECA3392","POWER LOSS","2008DFA003879","652fdc782e4e3050","35.08484","-106.654725"
432,"DECA3398","POWER LOSS","2008DFA003854","63da1899bf9ac78d","35.084767","-106.654109"
387,"a670a8b5a8c67b6a","POWER LOSS","2008DFA006573","a670a8b5a8c67b6a","35.088052","-106.649496"
314,"DECA3610","POWER LOSS","2008DFA004018","dc48b03d2efba14c","35.084243","-106.648781"
388,"F16D108","OFFLINE","2008DFA006678","19ed6c46a755a62a","35.0827","-106.6496"
349,"F16D110","POWER LOSS","2008DFA006666","a67bdccad8c901c7","35.08312","-106.649496"
144,"F16D398","POWER LOSS","2008DFA003793","7b8a284fd8251184","35.090884","-106.649299"
89,"F16C1311","POWER LOSS","2008DFA006683","1a0c406be2f6f2f0","35.081763","-106.654406"
694,"68ae2ce684af0062","OFFLINE","2007DFA003017","68ae2ce684af0062","35.10118","-106.644824"
1,"63e18c8797dba410","POWER LOSS","2008DFA003416","63e18c8797dba410","35.075112","-106.532464"
180,"DECA0548","POWER LOSS","2008DFA006659","3e66281216750144","35.0954","-106.671512"
322,"DECA0546","POWER LOSS","2008DFA006793","a793a00d96a8ee04","35.096193","-106.671414"
489,"DECA0547","POWER LOSS","2008DFA006686","a67a44af1363c278","35.095645","-106.671471"
562,"E17A1066","POWER LOSS","2010DFA006053","6a657c36a1ab9f16","35.074892","-106.69532"
599,"E17B753","POWER LOSS","2010DFA006062","6a6514881b929513","35.077032","-106.693264"
5,"E17C563","POWER LOSS","2008DFA006940","db7e24994330d573","35.06954","-106.708792"
405,"E17A978","POWER LOSS","2008DFA003710","63de40663327cffd","35.080608","-106.697352"
526,"F16D393","POWER LOSS","2008DFA003986","a639508a1a127d68","35.090075","-106.649427"
28,"E17A993","OFFLINE","2008DFA007052","db97a8226395d24f","35.07032","-106.711328"
579,"E17A1070","POWER LOSS","2010DFA006014","696ef4dd54ea2c49","35.076468","-106.69528"
417,"E17A945","OFFLINE","2008DFA003718","63e1bc1c874e9896","35.07596","-106.697768"
615,"F16D863","POWER LOSS","2008DFA006949","a630bc3053feef2f","35.0906","-106.6468"
24,"6890c0aa1c0b17c7","POWER LOSS","2008DFA003427","6890c0aa1c0b17c7","35.0747","-106.532496"
201,"E17A887_1","POWER LOSS","2008DFA006746","a632540de3d014b7","35.073792","-106.69768"
577,"E17A1031","POWER LOSS","2010DFA006043","6ad174fc07f2aec8","35.07226","-106.697328"
622,"E17A888","POWER LOSS","2010DFA006042","6ad2e89f861d17e0","35.072832","-106.697376"
567,"E17A1016","POWER LOSS","2010DFA006036","6a65cc40c9b1cdc0","35.07332","-106.697328"
17,"63df80f7874773b9","POWER LOSS","2008DFA003439","63df80f7874773b9","35.10098","-106.645176"
757,"b69f888ed6199b7c","POWER LOSS","2010DFA013437","b69f888ed6199b7c","35.10364","-106.645264"
759,"a70608b3429e0b3a","POWER LOSS","2012DFA009620","a70608b3429e0b3a","35.07556","-106.713752"
738,"7edf7001a0487078","POWER LOSS","2102DFA007604","7edf7001a0487078","35.070272","-106.700208"
419,"E17A997","POWER LOSS","2008DFA003727","c8769cff732f3b6b","35.072768","-106.713176"
736,"d30d504c4f6d1ed8","POWER LOSS","2102DFA007614","d30d504c4f6d1ed8","35.074812","-106.695448"
390,"F16D123","POWER LOSS","2008DFA006585","dd2f907f2cbb2368","35.08128","-106.649112"
545,"E17A1051","POWER LOSS","2010DFA006007","6b0df47834ed8927","35.079268","-106.71016"
26,"63dff42c78ccb368","POWER LOSS","2008DFA003428","63dff42c78ccb368","35.075792","-106.532472"
549,"E17A1119","POWER LOSS","2010DFA006016","6a693ce7ffdd577c","35.073608","-106.69436"
619,"E17A1107","POWER LOSS","2010DFA006046","6a7c94f78d6ad470","35.07496","-106.694704"
621,"F16D1254","POWER LOSS","2008DFA003946","63e080a8e05bb97a","35.086119","-106.64997"
423,"F16D227","POWER LOSS","2008DFA003888","3f35c4a4469c37d6","35.086381","-106.648992"
48,"63d8fc22d545be63","POWER LOSS","2008DFA003486","63d8fc22d545be63","35.100928","-106.645664"
643,"F16D1371","POWER LOSS","2006DFA004501","682900d75bab843e","35.086583","-106.650122"
755,"b58b1c7d3bddb65d","POWER LOSS","2010DFA013431","b58b1c7d3bddb65d","35.103852","-106.647048"
511,"F17A614","POWER LOSS","2008DFA006955","a6458c845ae090c1","35.080982","-106.655805"
660,"F16D297","OFFLINE","2008DFA001379","63da4ca448406b46","35.089026","-106.650251"
112,"F16D239","POWER LOSS","2008DFA003882","64dd146288856f65","35.087826","-106.64869"
115,"F16D238","POWER LOSS","2008DFA003889","7b4d6419705ba844","35.087922","-106.649377"
493,"F16D240","OFFLINE","2008DFA003959","a62d08a155e8fee0","35.08831","-106.648539"
739,"7ba6cc61dd44c8c8","OFFLINE","2102DFA007598","7ba6cc61dd44c8c8","35.12606","-106.614856"
713,"6dfce83a1445ee64","OFFLINE","2007DFA003040","6dfce83a1445ee64",,
207,"DECA3390","POWER LOSS","2008DFA003919","63dd30046c7f0106","35.085044","-106.654845"
607,"E16C974_1","POWER LOSS","2008DFA006954","db2ea47b664abe0f","35.08234","-106.697888"
344,"F16D287","POWER LOSS","2008DFA006749","a671281398b51ed9","35.088964","-106.648824"
613,"F16D859","POWER LOSS","2008DFA003994","63ddd826e86a13a9","35.089934","-106.648246"
548,"F16D286","POWER LOSS","2008DFA003991","4b2f70c9ba2e457a","35.088982","-106.64839"
